Home_Gols_Media,Home_Gols_Sofridos_Media,Home_Aproveitamento,Away_Gols_Media,Away_Gols_Sofridos_Media,Away_Aproveitamento,Home_Gols_Casa_Media,Home_Gols_Sofridos_Casa_Media,Home_Aproveitamento_Casa,Away_Gols_Fora_Media,Away_Gols_Sofridos_Fora_Media,Away_Aproveitamento_Fora,Home_Vitorias,Home_Derrotas,Away_Vitorias,Away_Derrotas,Diferenca_Gols_Media,Diferenca_Gols_Sofridos,Diferenca_Aproveitamento,Diferenca_Gols_Casa_Fora,Diferenca_Aproveitamento_Casa_Fora,Diferenca_Vitorias,Diferenca_Derrotas,Home_Pontos_5,Away_Pontos_5,Home_Pontos_10,Away_Pontos_10,Home_Empates_5,Away_Empates_5,Home_Empates_10,Away_Empates_10,Home_Gols_Media_10,Away_Gols_Media_10,Home_Gols_Sofridos_Media_10,Away_Gols_Sofridos_Media_10,Home_Gols_Casa_Media_10,Away_Gols_Fora_Media_10,Home_Aproveitamento_Casa_10,Away_Aproveitamento_Fora_10,Diferenca_Pontos_5,Diferenca_Pontos_10,Diferenca_Empates_5,Diferenca_Empates_10,Diferenca_Gols_Media_10,Diferenca_Gols_Sofridos_Media_10,Elo_Home,Elo_Away,Diferenca_Elo,Home,Away,Date,Res
1.3333333333333333,1.4035087719298245,0.4327485380116959,1.263157894736842,1.1368421052631579,0.47017543859649125,1.3928571428571428,1.1071428571428572,0.5357142857142857,0.9574468085106383,1.1914893617021276,0.3829787234042553,19,21,34,29,0.07017543859649122,0.2666666666666666,-0.037426900584795364,0.43541033434650445,0.15273556231003038,-15,-8,1,6,8,18,1,0,2,0,0.9,1.3,1.6,0.7,1.1,0.8,0.3,0.4666666666666667,-5,-10,1,2,-0.4,0.9000000000000001,1478.1112646815704,1530.2440600941625,7.867204587407969,Vitoria,Internacional,2014-09-11,H
0.9649122807017544,1.3859649122807018,0.40350877192982454,1.2842105263157895,1.0210526315789474,0.47719298245614034,1.2142857142857142,1.1785714285714286,0.5595238095238095,1.0212765957446808,1.2127659574468086,0.3404255319148936,18,24,35,29,-0.3192982456140351,0.3649122807017544,-0.0736842105263158,0.19300911854103342,0.21909827760891593,-17,-5,7,6,14,12,1,0,2,0,0.8,1.1,1.3,1.0,1.3,1.0,0.7,0.36666666666666664,1,2,1,2,-0.30000000000000004,0.30000000000000004,1492.1436547719052,1531.7048805475445,20.438774224360714,Sport Recife,Santos,2014-09-11,H
1.4105263157894736,1.1578947368421053,0.4842105263157895,1.3578947368421053,1.0210526315789474,0.5333333333333333,1.7391304347826086,0.8695652173913043,0.6304347826086957,1.1063829787234043,1.2553191489361701,0.40425531914893614,38,33,44,31,0.05263157894736836,0.13684210526315788,-0.049122807017543846,0.6327474560592043,0.22617946345975953,-6,2,9,13,13,20,0,1,1,2,0.6,1.5,0.7,0.8,2.2,1.4,0.8,0.5,-4,-7,-1,-1,-0.9,-0.10000000000000009,1512.275079906127,1576.077956782575,-3.8028768764479537,Botafogo RJ,Sao Paulo,2014-09-11,A
1.1473684210526316,1.2947368421052632,0.39649122807017545,0.6842105263157895,1.0526315789473684,0.3508771929824561,1.446808510638298,0.9148936170212766,0.5673758865248227,0.5555555555555556,1.5555555555555556,0.18518518518518517,29,40,5,9,0.4631578947368421,0.24210526315789482,0.04561403508771933,0.8912529550827424,0.38219070133963756,24,31,5,5,10,12,2,2,4,3,0.6,0.6,0.8,1.0,0.8,0.5555555555555556,0.43333333333333335,0.18518518518518517,0,-2,0,1,0.0,-0.19999999999999996,1459.5424023920655,1476.2485229187178,43.293879473347715,Coritiba,Chapecoense-SC,2014-09-11,H
1.736842105263158,1.1157894736842104,0.6,0.8947368421052632,1.0842105263157895,0.3929824561403509,2.0851063829787235,0.9361702127659575,0.723404255319149,0.9574468085106383,1.297872340425532,0.3617021276595745,51,26,26,35,0.8421052631578948,0.03157894736842093,0.2070175438596491,1.127659574468085,0.3617021276595745,25,-9,13,4,24,9,1,4,3,6,2.3,0.4,0.8,0.7,2.6,0.9,0.8333333333333334,0.36666666666666664,9,15,-3,-3,1.9,0.10000000000000009,1645.7130107964344,1462.5864658175635,243.12654497887092,Cruzeiro,Bahia,2014-09-12,H
0.65,1.15,0.3333333333333333,1.0,1.3793103448275863,0.41379310344827586,0.8,0.6,0.5,0.7241379310344828,1.5862068965517242,0.25287356321839083,5,10,19,24,-0.35,-0.2293103448275864,-0.08045977011494254,0.07586206896551728,0.24712643678160917,-14,-14,4,9,9,14,1,0,3,2,0.5,1.0,1.3,1.4,0.8,0.4,0.5,0.26666666666666666,-5,-5,1,1,-0.5,-0.09999999999999987,1467.4882111078275,1501.5560572334473,25.93215387438022,Chapecoense-SC,Sport Recife,2014-09-13,H
1.4166666666666667,1.0416666666666667,0.5381944444444444,0.9482758620689655,1.3620689655172413,0.3160919540229885,1.6875,1.0416666666666667,0.6180555555555556,0.7931034482758621,1.6896551724137931,0.21839080459770116,43,27,15,33,0.4683908045977012,-0.3204022988505746,0.2221024904214559,0.8943965517241379,0.3996647509578544,28,-6,6,7,16,8,3,1,4,2,1.6,0.8,0.9,1.3,2.3,0.8,0.7,0.26666666666666666,-1,8,2,2,0.8,-0.4,1540.1475597328138,1420.5239206120375,179.62363912077626,Fluminense,Palmeiras,2014-09-13,H
1.0,1.5344827586206897,0.367816091954023,1.0862068965517242,1.0862068965517242,0.4942528735632184,1.1724137931034482,1.1724137931034482,0.4942528735632184,0.8620689655172413,1.4137931034482758,0.367816091954023,17,28,23,18,-0.0862068965517242,0.4482758620689655,-0.12643678160919541,0.31034482758620685,0.12643678160919541,-6,10,2,7,4,11,2,1,4,2,0.2,0.8,1.3,1.2,0.8,0.4,0.5,0.3,-5,-7,1,2,-0.6000000000000001,0.10000000000000009,1449.2891419380433,1529.4267238370333,-20.137581898989993,Criciuma,Goias,2014-09-14,H
1.5517241379310345,1.3103448275862069,0.5114942528735632,1.3448275862068966,1.3793103448275863,0.4425287356321839,1.793103448275862,0.9310344827586207,0.6896551724137931,1.2758620689655173,1.6896551724137931,0.3333333333333333,24,17,20,21,0.2068965517241379,-0.06896551724137945,0.06896551724137928,0.5172413793103448,0.35632183908045983,4,-4,2,3,9,11,2,0,3,2,0.8,1.0,1.4,1.3,1.3,1.0,0.5333333333333333,0.3,-1,-2,2,1,-0.19999999999999996,0.09999999999999987,1522.3399185465291,1487.8848670241077,94.4550515224214,Athletico-PR,Vitoria,2014-09-14,H
1.4270833333333333,0.9895833333333334,0.5520833333333334,1.2083333333333333,0.8541666666666666,0.5902777777777778,1.9791666666666667,0.7291666666666666,0.7777777777777778,1.0208333333333333,1.125,0.4444444444444444,43,23,48,22,0.21875,0.13541666666666674,-0.03819444444444442,0.9583333333333335,0.33333333333333337,-5,1,7,12,15,18,1,0,3,0,1.2,1.1,1.0,0.9,1.2,0.5,0.7,0.36666666666666664,-5,-3,1,3,0.09999999999999987,0.09999999999999998,1558.9658942914418,1593.8860717988023,25.07982249263955,Atletico-MG,Gremio,2014-09-14,D
1.3854166666666667,1.03125,0.5381944444444444,1.7395833333333333,1.1145833333333333,0.6041666666666666,1.6041666666666667,0.7916666666666666,0.6597222222222222,1.3958333333333333,1.2916666666666667,0.4791666666666667,45,31,52,26,-0.3541666666666665,-0.08333333333333326,-0.06597222222222221,0.20833333333333348,0.18055555555555552,-7,5,13,13,20,24,1,1,2,3,1.7,2.2,1.0,0.8,1.7,1.6,0.7,0.6,0,-4,0,-1,-0.5000000000000002,0.19999999999999996,1585.9685055584073,1649.6707648900149,-3.7022593316075927,Sao Paulo,Cruzeiro,2014-09-14,H
1.25,1.1458333333333333,0.4652777777777778,1.4166666666666667,1.1875,0.4791666666666667,1.5625,1.0833333333333333,0.5555555555555556,1.1020408163265305,1.4285714285714286,0.3469387755102041,34,30,38,34,-0.16666666666666674,-0.04166666666666674,-0.013888888888888895,0.4604591836734695,0.2086167800453515,-4,-4,3,6,18,13,0,0,0,1,1.2,0.8,0.7,1.0,1.7,0.4,0.7,0.13333333333333333,-3,5,0,-1,0.3999999999999999,-0.30000000000000004,1520.4704577516252,1502.3845311302948,78.08592662133037,Internacional,Botafogo RJ,2014-09-14,H
1.0208333333333333,1.2083333333333333,0.4305555555555556,1.0729166666666667,0.7604166666666666,0.4965277777777778,1.25,1.0,0.5416666666666666,0.8085106382978723,0.8936170212765957,0.36879432624113473,31,34,35,23,-0.05208333333333348,0.44791666666666663,-0.06597222222222221,0.4414893617021277,0.1728723404255319,-4,11,9,8,18,17,0,2,0,5,0.9,1.2,0.9,0.6,1.1,0.8,0.5,0.4666666666666667,1,1,-2,-5,-0.29999999999999993,0.30000000000000004,1500.2984177213832,1564.7137236686117,-4.4153059472284895,Flamengo RJ,Corinthians,2014-09-14,H
0.8958333333333334,1.09375,0.3888888888888889,0.9827586206896551,1.6896551724137931,0.3160919540229885,0.8333333333333334,0.875,0.4236111111111111,0.8620689655172413,1.9310344827586208,0.28735632183908044,26,36,14,31,-0.08692528735632177,-0.5959051724137931,0.07279693486590039,-0.028735632183907955,0.13625478927203066,12,5,3,11,9,18,3,2,6,3,0.5,1.3,0.7,1.2,0.4,0.9,0.3,0.5333333333333333,-8,-9,1,3,-0.8,-0.5,1458.628711723983,1451.2136881322208,67.41502359176229,Bahia,Figueirense,2014-09-14,H
1.28125,1.0416666666666667,0.4722222222222222,1.1666666666666667,1.28125,0.4027777777777778,1.5416666666666667,0.8333333333333334,0.6111111111111112,0.8541666666666666,1.6666666666666667,0.22916666666666666,35,30,30,40,0.11458333333333326,-0.23958333333333326,0.06944444444444442,0.6875000000000001,0.38194444444444453,5,-10,6,8,9,13,0,2,0,4,1.0,0.9,1.3,0.6,1.4,0.8,0.6,0.23333333333333334,-2,-4,-2,-4,0.09999999999999998,0.7000000000000001,1522.2924780860023,1468.3027142029557,113.98976388304663,Santos,Coritiba,2014-09-14,H
1.7216494845360826,1.1237113402061856,0.5979381443298969,1.5593220338983051,1.2881355932203389,0.519774011299435,2.0833333333333335,0.9375,0.7291666666666666,1.3103448275862069,1.6896551724137931,0.3333333333333333,52,27,25,17,0.16232745063777743,-0.1644242530141533,0.07816413303046188,0.7729885057471266,0.3958333333333333,27,10,10,5,21,9,1,2,3,3,2.0,0.8,0.9,1.4,2.7,1.2,0.9333333333333333,0.3,5,12,-1,0,1.2,-0.4999999999999999,1639.564209333751,1529.6863388968382,169.87787043691287,Cruzeiro,Athletico-PR,2014-09-17,H
1.3220338983050848,1.3898305084745763,0.4350282485875706,1.4329896907216495,1.0309278350515463,0.5429553264604811,1.4137931034482758,1.0689655172413792,0.5517241379310345,1.1458333333333333,1.0416666666666667,0.4583333333333333,20,22,44,27,-0.11095579241656472,0.35890267342303006,-0.10792707787291045,0.26795977011494254,0.09339080459770116,-24,-5,3,9,10,16,0,3,1,4,1.0,1.8,1.5,0.9,0.9,0.9,0.3,0.36666666666666664,-6,-6,-3,-3,-0.8,0.6,1480.5384466737987,1545.3937592964598,-4.855312622661131,Vitoria,Fluminense,2014-09-17,H
1.0677966101694916,1.0847457627118644,0.4858757062146893,1.4123711340206186,0.979381443298969,0.5498281786941581,1.3103448275862069,0.7586206896551724,0.6206896551724138,0.875,1.25,0.3263888888888889,23,19,43,23,-0.3445745238511271,0.10536431941289537,-0.06395247247946884,0.43534482758620685,0.2943007662835249,-20,-4,7,8,10,16,1,2,1,4,0.8,1.1,1.3,0.8,1.1,1.2,0.6,0.3,-1,-6,-1,-3,-0.30000000000000004,0.5,1518.8477658169074,1558.2452901688307,20.602475648076734,Goias,Atletico-MG,2014-09-18,A
0.9322033898305084,1.3898305084745763,0.3107344632768362,1.0206185567010309,1.1958762886597938,0.436426116838488,1.103448275862069,1.0344827586206897,0.41379310344827586,0.7916666666666666,1.4166666666666667,0.3194444444444444,15,34,32,34,-0.08841516687052242,0.19395421981478256,-0.1256916535616518,0.3117816091954023,0.09434865900383144,-17,0,7,9,8,21,1,0,2,0,0.7,1.0,1.4,0.5,0.8,0.5,0.43333333333333335,0.3333333333333333,-2,-13,1,2,-0.30000000000000004,0.8999999999999999,1415.2777210483914,1510.4254936012198,-35.14777255282843,Palmeiras,Flamengo RJ,2014-09-18,D
1.1649484536082475,1.288659793814433,0.39862542955326463,1.3917525773195876,1.0206185567010309,0.5429553264604811,1.4791666666666667,0.8958333333333334,0.5763888888888888,1.1666666666666667,1.2708333333333333,0.4166666666666667,30,41,46,31,-0.22680412371134007,0.2680412371134022,-0.14432989690721643,0.3125,0.15972222222222215,-16,10,5,13,13,23,2,1,4,2,1.0,1.9,0.7,0.9,0.9,1.8,0.43333333333333335,0.6,-8,-10,1,2,-0.8999999999999999,-0.20000000000000007,1461.4707395737485,1596.0750611146711,-74.60432154092268,Coritiba,Sao Paulo,2014-09-18,H
1.0618556701030928,0.7628865979381443,0.49140893470790376,0.7619047619047619,1.1428571428571428,0.36507936507936506,1.3265306122448979,0.6326530612244898,0.6190476190476191,0.5,1.7,0.16666666666666666,35,24,6,10,0.2999509081983309,-0.3799705449189985,0.1263295696285387,0.8265306122448979,0.45238095238095244,29,14,5,4,16,12,2,1,4,3,1.2,0.8,0.7,1.1,1.5,0.5,0.6333333333333333,0.16666666666666666,1,4,1,1,0.3999999999999999,-0.40000000000000013,1554.586647788775,1476.7432066662077,137.84344112256736,Corinthians,Chapecoense-SC,2014-09-18,D
1.0,1.4067796610169492,0.4067796610169492,1.2577319587628866,1.134020618556701,0.47079037800687284,1.2758620689655173,1.1724137931034482,0.5747126436781609,0.9375,1.2083333333333333,0.375,19,25,35,30,-0.25773195876288657,0.2727590424602482,-0.06401071698992367,0.33836206896551735,0.19971264367816088,-16,-5,6,6,13,18,0,0,1,0,1.1,1.0,1.7,0.7,1.5,0.8,0.7666666666666667,0.43333333333333335,0,-5,0,1,0.10000000000000009,1.0,1492.301061675067,1528.2600568499865,24.041004825080563,Sport Recife,Internacional,2014-09-18,D
0.9661016949152542,1.7118644067796611,0.3107344632768362,1.0,1.5084745762711864,0.3785310734463277,1.103448275862069,1.4482758620689655,0.3448275862068966,0.8275862068965517,1.896551724137931,0.2413793103448276,14,32,18,28,-0.03389830508474578,0.2033898305084747,-0.06779661016949151,0.27586206896551724,0.10344827586206898,-4,4,8,4,18,7,2,1,3,4,1.3,0.3,1.4,1.1,0.9,0.1,0.3,0.1,4,11,1,-1,1.0,0.2999999999999998,1443.1300582041356,1459.868099958169,43.261958245966525,Figueirense,Criciuma,2014-09-18,D
1.402061855670103,1.1958762886597938,0.4742268041237113,0.9175257731958762,1.0824742268041236,0.3951890034364261,1.7446808510638299,0.9361702127659575,0.6170212765957447,0.9583333333333334,1.3125,0.3541666666666667,38,35,27,36,0.48453608247422675,0.11340206185567014,0.07903780068728522,0.7863475177304965,0.262854609929078,11,-1,6,5,10,11,0,2,1,5,0.7,0.7,1.2,0.6,2.0,0.8,0.7,0.26666666666666666,1,-1,-2,-4,0.0,0.6,1494.5949320319335,1466.7123416520683,87.88259037986518,Botafogo RJ,Bahia,2014-09-18,A
1.1958762886597938,0.845360824742268,0.5876288659793815,1.288659793814433,1.041237113402062,0.47766323024054985,1.3958333333333333,0.5833333333333334,0.7361111111111112,1.0208333333333333,1.25,0.3333333333333333,48,22,36,30,-0.09278350515463929,-0.1958762886597939,0.10996563573883161,0.375,0.40277777777777785,12,-8,13,6,16,12,1,0,1,0,1.0,1.2,0.9,1.3,1.3,0.8,0.7666666666666667,0.26666666666666666,7,4,1,1,-0.19999999999999996,-0.4,1594.6066759214134,1529.1244527152096,125.4822232062038,Gremio,Santos,2014-09-19,D
1.5333333333333334,1.3,0.5111111111111111,1.2448979591836735,1.1224489795918366,0.46938775510204084,1.8,0.9,0.7,0.9183673469387755,1.183673469387755,0.3741496598639456,25,18,35,30,0.2884353741496599,0.1775510204081634,0.041723356009070234,0.8816326530612245,0.32585034013605435,-10,-12,4,7,9,16,1,1,3,1,0.8,0.9,1.3,0.7,1.4,0.6,0.5333333333333333,0.43333333333333335,-3,-7,0,2,-0.09999999999999998,0.6000000000000001,1524.2201481745608,1528.950910334925,55.26923783963571,Athletico-PR,Internacional,2014-09-20,A
1.2755102040816326,1.030612244897959,0.47619047619047616,0.9666666666666667,1.7,0.3111111111111111,1.5510204081632653,0.8367346938775511,0.6190476190476191,0.8333333333333334,1.9666666666666666,0.2777777777777778,36,30,14,32,0.30884353741496595,-0.6693877551020408,0.16507936507936505,0.7176870748299319,0.3412698412698413,22,-2,7,6,10,19,1,3,1,4,0.9,1.4,1.3,1.0,1.5,0.9,0.6666666666666666,0.5333333333333333,1,-9,-2,-3,-0.4999999999999999,0.30000000000000004,1532.5868670290115,1441.8912746722522,150.69559235675933,Santos,Figueirense,2014-09-21,H
1.183673469387755,0.8367346938775511,0.5850340136054422,0.7727272727272727,1.1363636363636365,0.36363636363636365,1.3673469387755102,0.5714285714285714,0.7278911564625851,0.5454545454545454,1.6363636363636365,0.18181818181818182,48,22,6,10,0.4109461966604824,-0.2996289424860854,0.2213976499690785,0.8218923933209648,0.5460729746444033,42,12,11,5,17,10,2,2,2,4,0.8,0.8,0.6,1.2,1.1,0.5,0.7,0.2,6,7,0,-2,0.0,-0.6,1591.1442616076115,1480.5148135672712,170.62944804034032,Gremio,Chapecoense-SC,2014-09-21,H
1.35,1.3833333333333333,0.4444444444444444,0.9387755102040817,1.0918367346938775,0.4013605442176871,1.4666666666666666,1.0666666666666667,0.5666666666666667,1.0,1.3265306122448979,0.3673469387755102,21,22,28,36,0.4112244897959184,0.29149659863945576,0.04308390022675734,0.46666666666666656,0.19931972789115643,-7,-14,6,7,10,14,0,1,1,5,1.0,1.0,1.5,0.7,1.0,0.9,0.36666666666666664,0.26666666666666666,-1,-4,-1,-4,0.0,0.8,1490.6781847081502,1479.1892050858348,71.48897962231536,Vitoria,Bahia,2014-09-21,H
0.9833333333333333,1.3833333333333333,0.40555555555555556,1.183673469387755,1.2857142857142858,0.40476190476190477,1.2333333333333334,1.1333333333333333,0.5666666666666667,0.8571428571428571,1.6734693877551021,0.22448979591836735,19,25,31,41,-0.2003401360544218,0.0976190476190475,0.0007936507936507908,0.3761904761904763,0.3421768707482993,-12,-16,7,8,11,13,1,2,2,4,0.9,1.0,1.6,0.6,1.3,0.9,0.7,0.2,-1,-2,-1,-2,-0.09999999999999998,1.0,1491.6102081901286,1473.5856195095473,78.02458868058125,Sport Recife,Coritiba,2014-09-21,H
1.0833333333333333,1.1166666666666667,0.4777777777777778,0.95,1.4,0.3111111111111111,1.3333333333333333,0.8333333333333334,0.6,0.7666666666666667,1.7333333333333334,0.2111111111111111,23,20,15,34,0.1333333333333333,-0.2833333333333332,0.16666666666666669,0.5666666666666665,0.38888888888888884,8,-14,7,5,7,9,1,2,1,3,0.8,0.9,1.5,1.4,1.2,0.6,0.5,0.16666666666666666,2,-2,-1,-2,-0.09999999999999998,0.10000000000000009,1508.2554729712135,1416.2859182971972,151.9695546740163,Goias,Palmeiras,2014-09-21,H
1.7244897959183674,1.1122448979591837,0.6020408163265306,1.4285714285714286,0.9897959183673469,0.5544217687074829,2.0816326530612246,0.9183673469387755,0.7346938775510204,0.9183673469387755,1.2653061224489797,0.3401360544217687,53,27,44,23,0.29591836734693877,0.12244897959183676,0.04761904761904767,1.1632653061224492,0.39455782312925175,9,4,10,8,21,16,1,2,3,4,1.7,1.1,0.9,0.9,2.8,1.4,1.0,0.4,2,5,-1,-1,0.5999999999999999,0.0,1645.0304000560284,1568.8375830145246,136.19281704150376,Cruzeiro,Atletico-MG,2014-09-21,A
1.0612244897959184,0.7653061224489796,0.4897959183673469,1.3877551020408163,1.0408163265306123,0.5374149659863946,1.32,0.64,0.6133333333333333,1.163265306122449,1.3061224489795917,0.40816326530612246,35,24,46,32,-0.3265306122448979,-0.27551020408163274,-0.04761904761904767,0.15673469387755112,0.20517006802721083,-11,-8,6,10,14,23,3,1,5,2,1.1,1.9,0.8,1.0,1.6,1.8,0.6666666666666666,0.5666666666666667,-4,-9,2,3,-0.7999999999999998,-0.19999999999999996,1550.8150408877116,1583.9601811788723,26.854859708839285,Corinthians,Sao Paulo,2014-09-21,H
1.0,1.5,0.37777777777777777,1.4081632653061225,1.2142857142857142,0.46938775510204084,1.1666666666666667,1.1333333333333333,0.5111111111111111,1.08,1.44,0.34,18,28,38,36,-0.40816326530612246,0.2857142857142858,-0.09160997732426307,0.08666666666666667,0.17111111111111105,-20,-8,5,3,8,10,2,0,5,1,0.3,0.9,0.9,1.4,0.8,0.4,0.6,0.13333333333333333,2,-2,2,4,-0.6000000000000001,-0.4999999999999999,1461.1068834900525,1482.118068598167,38.98881489188557,Criciuma,Botafogo RJ,2014-09-21,D
1.030612244897959,1.2040816326530612,0.43537414965986393,1.4285714285714286,1.0510204081632653,0.5374149659863946,1.2448979591836735,0.9795918367346939,0.5510204081632653,1.1428571428571428,1.0816326530612246,0.4489795918367347,32,34,44,28,-0.3979591836734695,0.15306122448979598,-0.10204081632653067,0.10204081632653073,0.10204081632653056,-12,6,7,6,19,13,1,3,1,4,1.1,1.6,0.7,1.2,1.2,0.9,0.5666666666666667,0.26666666666666666,1,6,-2,-3,-0.5,-0.5,1509.417296352414,1535.2540212621084,34.16327509030566,Flamengo RJ,Fluminense,2014-09-21,D
1.1717171717171717,1.2828282828282829,0.4006734006734007,1.7272727272727273,1.1313131313131313,0.5959595959595959,1.510204081632653,0.8979591836734694,0.5850340136054422,1.3673469387755102,1.3061224489795917,0.46938775510204084,31,42,53,28,-0.5555555555555556,0.1515151515151516,-0.19528619528619523,0.1428571428571428,0.11564625850340132,-22,14,7,7,12,20,1,1,3,2,1.0,1.8,0.7,1.1,1.2,1.4,0.5,0.5,0,-8,0,1,-0.8,-0.40000000000000013,1465.7943411553476,1631.2996166444022,-105.50527548905461,Coritiba,Cruzeiro,2014-09-24,A
1.2424242424242424,1.1111111111111112,0.47474747474747475,1.0,1.4918032786885247,0.3770491803278688,1.5714285714285714,1.0612244897959184,0.564625850340136,0.8333333333333334,1.8666666666666667,0.24444444444444444,36,30,18,28,0.24242424242424243,-0.38069216757741353,0.09769829441960592,0.738095238095238,0.32018140589569155,18,2,7,6,16,8,1,3,1,5,0.9,0.3,0.7,0.9,1.8,0.2,0.7,0.13333333333333333,1,8,-2,-4,0.6000000000000001,-0.20000000000000007,1540.5284027524426,1459.9893821795292,140.5390205729134,Internacional,Criciuma,2014-09-24,H
1.404040404040404,1.2121212121212122,0.468013468013468,1.1639344262295082,1.098360655737705,0.48633879781420764,1.75,0.9791666666666666,0.6041666666666666,0.8333333333333334,1.4,0.35555555555555557,38,36,24,20,0.24010597781089582,0.11376055638350713,-0.018325329800739643,0.9166666666666666,0.24861111111111106,14,16,1,7,10,10,1,1,1,1,0.9,1.4,1.4,1.3,1.9,0.4,0.6,0.26666666666666666,-6,0,0,0,-0.4999999999999999,0.09999999999999987,1483.2355699086902,1514.1405736612728,29.094996247417384,Botafogo RJ,Goias,2014-09-25,H
0.9393939393939394,1.101010101010101,0.39730639730639733,0.9836065573770492,1.360655737704918,0.41530054644808745,0.8775510204081632,0.8571428571428571,0.43537414965986393,0.7333333333333333,1.6333333333333333,0.24444444444444444,28,37,20,25,-0.044212617983109714,-0.259645636694817,-0.01799414914169012,0.14421768707482996,0.1909297052154195,8,12,7,7,13,14,1,1,4,2,1.0,1.0,0.8,1.3,0.6,0.4,0.4,0.23333333333333334,0,-1,0,2,0.0,-0.5,1471.2182683754097,1499.4014865443282,31.81678183108147,Bahia,Sport Recife,2014-09-25,H
0.7391304347826086,1.1304347826086956,0.34782608695652173,1.5081967213114753,1.2950819672131149,0.5027322404371585,1.0,0.6363636363636364,0.5454545454545454,1.2666666666666666,1.7,0.32222222222222224,6,11,25,19,-0.7690662865288667,-0.1646471846044193,-0.15490615348063674,-0.2666666666666666,0.22323232323232317,-19,-8,5,4,9,9,2,1,3,3,0.7,0.7,1.2,1.1,1.1,1.0,0.5666666666666667,0.26666666666666666,1,0,1,0,0.0,0.09999999999999987,1475.0657915430334,1512.6426557570433,22.423135785990098,Chapecoense-SC,Athletico-PR,2014-09-25,H
0.9672131147540983,1.721311475409836,0.30601092896174864,1.0808080808080809,0.7777777777777778,0.494949494949495,1.1,1.4333333333333333,0.34444444444444444,0.7916666666666666,0.8958333333333334,0.3611111111111111,14,33,36,24,-0.11359496605398256,0.9435336976320582,-0.18893856598774633,0.30833333333333346,-0.016666666666666663,-22,9,5,8,16,16,2,2,4,4,1.2,1.4,1.3,1.0,1.0,0.8,0.3333333333333333,0.4666666666666667,-3,0,0,0,-0.19999999999999996,0.30000000000000004,1435.9756692097355,1560.0436315269053,-64.06796231716976,Figueirense,Corinthians,2014-09-25,H
1.4242424242424243,1.0505050505050506,0.5353535353535354,1.1818181818181819,0.8282828282828283,0.5892255892255892,1.7142857142857142,1.0204081632653061,0.6258503401360545,1.0,1.1020408163265305,0.4421768707482993,44,28,49,22,0.24242424242424243,0.22222222222222232,-0.05387205387205385,0.7142857142857142,0.18367346938775514,-5,6,6,11,11,20,3,2,5,2,1.5,0.8,1.3,0.4,2.3,0.5,0.7,0.4,-5,-9,1,3,0.7,0.9,1536.2341624818337,1596.5932836318493,-0.35912115001565326,Fluminense,Gremio,2014-09-25,D
1.393939393939394,1.0606060606060606,0.531986531986532,1.0303030303030303,1.202020202020202,0.43434343434343436,1.6122448979591837,0.7755102040816326,0.6666666666666666,0.8163265306122449,1.4285714285714286,0.3197278911564626,46,33,32,34,0.36363636363636376,-0.14141414141414144,0.09764309764309764,0.7959183673469388,0.346938775510204,14,-1,9,5,22,20,0,2,1,2,2.0,1.2,1.2,0.7,1.6,0.7,0.7,0.36666666666666664,4,2,-2,-1,0.8,0.5,1574.7315905396786,1508.4371551326888,126.2944354069898,Sao Paulo,Flamengo RJ,2014-09-25,D
0.9344262295081968,1.4754098360655739,0.30601092896174864,1.360655737704918,1.3770491803278688,0.453551912568306,1.1333333333333333,1.0666666666666667,0.4111111111111111,1.2333333333333334,1.7,0.32222222222222224,15,35,22,22,-0.42622950819672123,0.09836065573770503,-0.14754098360655737,-0.10000000000000009,0.08888888888888885,-7,13,5,9,8,10,2,0,2,1,0.8,1.0,1.9,1.5,1.0,1.0,0.4666666666666667,0.3,-4,-2,2,1,-0.19999999999999996,0.3999999999999999,1410.400817607138,1498.6491214185753,-28.24830381143738,Palmeiras,Vitoria,2014-09-25,H
1.4444444444444444,1.0,0.5589225589225589,1.292929292929293,1.0303030303030303,0.48148148148148145,1.9387755102040816,0.7142857142857143,0.7687074829931972,1.0,1.2244897959183674,0.3333333333333333,45,23,37,30,0.15151515151515138,-0.030303030303030276,0.07744107744107748,0.9387755102040816,0.43537414965986393,8,-7,10,10,18,13,1,1,3,1,1.3,1.2,1.0,1.3,1.2,0.8,0.7,0.26666666666666666,0,5,0,2,0.10000000000000009,-0.30000000000000004,1582.5683664261508,1538.5024724915281,104.06589393462264,Atletico-MG,Santos,2014-09-26,H
0.8333333333333334,1.0833333333333333,0.375,0.9838709677419355,1.5161290322580645,0.3709677419354839,1.1666666666666667,0.5833333333333334,0.5833333333333334,0.8064516129032258,1.903225806451613,0.23655913978494625,7,11,18,29,-0.15053763440860213,-0.43279569892473124,0.0040322580645161255,0.360215053763441,0.3467741935483871,-11,-18,7,5,12,7,1,2,3,4,1.0,0.3,1.1,1.2,1.4,0.2,0.6666666666666666,0.13333333333333333,2,5,-1,-1,0.7,-0.09999999999999987,1484.4212964011895,1453.8273421175334,90.5939542836561,Chapecoense-SC,Criciuma,2014-09-27,D
